-0.018476,3.1714e-05,-0.004785,-0.0013108,1.5827e-05,-0.0011639
-0.0021866,-0.028346,-0.0034932,-0.0034242,-0.0058048,-0.00020271
-0.0037009,-0.00098091,-0.0001345,-0.00075016,-0.03041,0.0018597
0.0020975,0.010059,0.00051377,0.0036505,0.039887,-0.00079415
0.026549,0.0061317,0.015336,0.0022262,0.0097802,-0.014669
0.0018921,-0.017515,-0.032749,-0.017178,-0.0014767,-0.0054528
